"","X.zip.","X.ems.","lon","lat"
"1228","11413","Success Academy Charter School - Springfield Garde",-73.7530444,40.6818878
"1229","11691","Challenge Preparatory Charter School",-73.7638739,40.6002356
"1230","11412","Riverton Street Charter School",-73.7635406,40.6893477
"1231","11434","Rochdale Early Advantage Charter School",-73.7782019,40.679723
"1232","11377","Academy of the City Charter School",-73.9025043,40.7569185
"1233","11369","Forte Preparatory Academy Charter School",-73.861564,40.759286
"1234","11413","Merrick Academy - Queens Public Charter School",-73.753072,40.6761599
"1235","67301","Renaissance Charter School",-95.712891,37.09024
"1236","11106","Our World Neighborhood Charter School",-73.9240685,40.7558271
"1237","10314","John W. Lavelle Preparatory Charter School",-74.1797089,40.605437
"1238","10302","New World Preparatory Charter School",-74.1369043,40.6395336
"1239","10457","Children's Aid College Prep Charter School",-73.8900634,40.8438503
"1240","10457","Icahn Charter School 6",-73.8984918,40.8412417
"1241","10465","Grand Concourse Charter School",-73.8385163,40.8257927
"1242","10456","Mott Hall Charter School",-73.9023857,40.8308954
"1243","10459","Bronx Lighthouse Charter School",-73.897151,40.8234049
"1244","10454","Family Life Academy Charter School II",-73.925171,40.811574
"1245","10462","Bronx Charter School for Excellence",-73.858526,40.834019
"1246","10454","Heketi Community Charter School",-73.9097556,40.8092926
"1247","10454","South Bronx Charter School for International Cultu",-73.9177578,40.8029008
"1248","10474","Hyde Leadership Charter School",-73.8855307,40.8155695
"1249","10459","South Bronx Classical Charter School",-73.894038,40.822084
"1250","10473","Icahn Charter School 7",-73.877255,40.822513
"1251","10454","South Bronx Classical Charter School II",-73.925479,40.808126
"1252","10462","Icahn Charter School 2",-73.8583367,40.8451798
"1253","10456","Success Academy Charter School - Bronx 3",-73.9137728,40.8277475
"1254","10454","Brilla College Prep Charter School",-73.9193,40.8128
"1255","10451","Bronx Global Learning Institute for Girls Charter",-73.9226719,40.8230431
"1256","10454","Mott Haven Academy Charter School",-73.9209724,40.8064323
"1257","10467","Bronx Community Charter School",-73.8748472,40.8726353
"1258","10454","Bronx Charter School for Children",-73.9200569,40.8126686
"1259","10452","Bronx Academy of Promise Charter School",-73.9198302,40.839576
"1260","10461","Icahn Charter School 3",-73.8425751,40.8567898
"1261","10463","Atmosphere Charter School",-73.910245,40.8751344
"1262","10452","Metropolitan Lighthouse Charter School",-73.930178,40.834265
"1263","10473","Success Academy Charter School - Bronx 4 - New Yor",-73.8599108,40.8232821
"1264","10451","Boys Preparatory Charter School of New York",-73.9271673,40.8201916
"1265","10454","American Dream Charter School",-73.9172096,40.8091321
"1266","10454","Family Life Academy Charter School III",-73.925171,40.811574
"1267","10456","Dr. Richard Izquierdo Health and Science Charter S",-73.9005875,40.8273541
"1268","10455","Girls Preparatory Charter School of the Bronx",-73.9016604,40.8156753
"1269","10473","The Equality Charter School",-73.8495502,40.8212146
"1270","10454","Academic Leadership Charter School",-73.912743,40.8076622
"1271","10455","South Bronx Early College Academy Charter School",-73.904257,40.8179658
"1272","10451","Success Academy Charter School - Bronx 1",-73.925921,40.8136662
"1273","10456","Success Academy Charter School - Bronx 2",-73.9049407,40.8360107
"1274","10461","Icahn Charter School 4",-73.8431469,40.8567753
"1275","10461","Icahn Charter School 5",-73.8431469,40.8567753
"1276","10454","New York City Montessori Charter School",-73.9217456,40.8089129
"1277","10454","Legacy College Preparatory",-73.919873,40.8132427
"1278","10457","Bronx Preparatory Charter School",-73.900106,40.8389683
"1279","10451","KIPP Academy Charter School",-73.923794,40.821482
"1280","10454","Family Life Academy Charter School",-73.925171,40.811574
"1281","70114","Harriet Tubman Charter School",-90.0364131,29.9446165
"1282","10461","Icahn Charter School",-73.8431469,40.8567753
"1283","10466","Bronx Charter School for Better Learning",-73.839263,40.884355
"1284","10474","Bronx Charter School for the Arts",-73.886463,40.821798
"1285","10023","P.S. 191 Amsterdam",-73.9900988,40.7728095
"1286","10026","P.S. 208 Alain L. Locke",-73.9503528,40.7982373
"1287","10025","M.S. 256 Academic & Athletic Excellence",-73.9710114,40.7914178
"1288","10031","P.S. 325",-73.9530544,40.821053
"1289","11237","J.H.S. 162 Lola Rodriguez De Tio",-73.9196324,40.7067061
"1290","10454","M.S. 223 The Laboratory School of Finance and Tech",-73.920879,40.813829
"1291","10459","P.S. 333 - The Museum School",-73.8986342,40.8201293
"1292","66218","The Academy of the Arts",-94.8219306,39.0306857
"1293","10456","J.H.S. 145 Arturo Toscanini",-73.9141914,40.8278692
"1294","10458","P.S. 205 Fiorello Laguardia",-73.8813809,40.8557124
"1295","10469","The Young Scholars Academy of The Bronx",-73.8601549,40.880634
"1296","11201","Digital Arts and Cinema Technology High School",-73.9943356,40.6851261
"1297","11213","M.S. 584",-73.9283126,40.6744514
"1298","11203","School for Democracy and Leadership",-73.943838,40.658665
"1299","77836","Essence School",-96.7133722,30.5238479
"1300","11434","P.S. 80 The Thurgood Marshall Magnet School of Mul",-73.7689974,40.6731377
"1301","11221","Teaching Firms of America-Professional Preparatory",-73.9358808,40.6880902
"1302","10463","Tech International Charter School",-73.907099,40.8807085
"1303","10002","P.S. 137 John L. Bernstein",-73.9832907,40.7144062
"1304","10002","Henry Street School for International Studies",-73.9860332,40.7134455
"1305","10002","Collaborative Academy of Science, Technology, & La",-73.9860332,40.7134455
"1306","10029","Global Neighborhood Secondary School",-73.9417246,40.7924857
"1307","10027","I.S. M286 Renaissance Leadership Academy",-73.9555548,40.8154805
"1308","10027","The Urban Assembly Institute for New Technologies",-73.9557745,40.8156813
"1309",NA,"M.S. 326 - Writers Today & Leaders Tomorrow",NA,NA
"1310","10003","M.S. 328 - Manhattan Middle School for Scientific",-73.9901801,40.729898
"1311",NA,"Performance School",-79.8381196,43.3407406
"1312","11210","P.S. 119",-73.9389788,40.6259787
"1313","10465","Urban Assembly Academy of Civic Engagement",-73.8182885,40.8269794
"1314","10452","P.S. 064 Pura Belpre",-73.9157339,40.8403492
"1315","10453","P.S. 230 Dr Roland N. Patterson",-73.9206428,40.8531815
"1316","10467","Globe School for Environmental Research",-73.8605855,40.8808122
"1317","10467","The Forward School",-73.8605855,40.8808122
"1318","07079","School of Diplomacy",-74.2484761,40.7415622
"1319","10460","P.S. 050 Clara Barton",-73.8871899,40.834243
"1320","11201","Satellite West Middle School",-73.9814161,40.701462
"1321","11205","M.S. 596 Peace Academy",-73.9585363,40.6920437
"1322","11206","The School for the Urban Environment",-73.9473055,40.6968241
"1323","10029","P.S. 146",-73.9388211,40.7894561
"1324","11201","Brooklyn School for Global Studies",-73.9943356,40.6851261
"1325","11201","School for International Studies",-73.9937004,40.6849801
"1326","11221","School of Business, Finance and Entrepreneurship",-73.9332445,40.6916192
"1327","11221","Upper School @ P.S. 25",-73.9407123,40.6914389
"1328","11206","Young Scholars' Academy for Discovery and Explorat",-73.9410137,40.6938075
"1329","10028","P.S. 006",-73.960337,40.7777376
"1330","11213","P.S. 167 The Parkway",-73.9343431,40.669441
"1331","11213","Middle School for Academic and Social Excellence",-73.9372221,40.6723193
"1332","11207","P.S. 174 Dumont",-73.8976406,40.6655567
"1333","11233","P.S. 073 Thomas S. Boyland",-73.910768,40.6805288
"1334","11212","P.S. 284 Lew Wallace",-73.9075529,40.6669333
"1335","11368","Corona Arts and Sciences Academy",-73.8650938,40.7459311
"1336","11004","P.S. 115 The James J. Ambrose School",-73.7092974,40.7438573
"1337","10462","P.S. 106",-73.8550466,40.8373275
"1338","11434","P.S. 354",-73.7744566,40.6797883
"1339","10308","P.S. 053 The Barbara Esselborn School",-74.1373971,40.5517822
"1340","11221","Bedford Stuyvesant Collegiate -Uncommon Collegiate",-73.9320354,40.6877135
"1341","11206","Beginning With Children Charter School",-73.9529118,40.7039075
"1342","11226","Fahari Academy Charter School",-73.9530456,40.6483682
"1343","11226","Lefferts Gardens Charter School",-73.9537894,40.6562316
"1344","10304","Staten Island Community Charter School",-74.081186,40.6302267
